Time,pH,Hydrogen,Total Gas,Temperature,Pressure,Radioactivity,Power,Reactor Safety,Injection of Air,Injection of Air Degree,Resin Overheat,Resin Overheat Degree,Fuel Element Failure,Fuel Element Failure Degree,Chemical Addition,Vent Gas
2655,10.682798903343375,41.55244375913143,60.398634137496614,544.444863728671,2167.1751442127206,1167.0213968051744,100.0,1,,,True,False,True,,False,False
2656,10.704749038277033,41.61710718495668,60.463297563321866,539.0416305603426,2170.5987584203517,1243.0262667141826,100.0,1,,,True,False,True,,False,False
2657,10.72641243331494,41.678210706522535,60.52440108488772,532.0,2173.828866338412,1318.0382667141826,100.0,1,,,True,False,True,,False,False
2658,10.724412433314939,41.73557030852802,60.581760686893205,511.3262379212493,2176.85661446562,1252.1363533784734,100.0,1,,,,,True,,False,False
2659,10.722412433314938,41.7890125069106,60.63520288527579,511.74138795123577,2179.6737039548143,1252.1363533784734,100.0,1,,,,,True,True,False,False
2660,10.720412433314937,41.83837500682657,60.68456538519175,512.124355652982,2182.272413359521,1252.1363533784734,100.0,1,,,,,True,True,False,False
2661,10.718412433314937,41.88350732543442,60.72969770379961,512.4740913386371,2184.6456197978946,1252.1363533784734,100.0,1,,,,,True,True,False,False
2662,10.716412433314936,41.92427137567152,60.77046175403671,512.7896364069965,2186.7868184760473,1252.1363533784734,100.0,1,,,,,True,True,False,False
2663,10.714412433314935,41.96054200738515,60.80673238575034,513.0701259709607,2188.6901405172334,1252.1363533784734,100.0,1,,,,,True,True,False,False
2664,10.712412433314935,41.99220750238912,60.83839788075431,513.3147912281321,2190.3503690480393,1252.1363533784734,100.0,1,,,,,True,True,False,False
2665,10.710412433314934,42.01917002025947,60.86536039862466,513.522961568047,2191.7629534974612,1252.1363533784734,100.0,1,,,,,True,True,False,False
2666,10.708412433314933,42.04134599196064,60.887536370325826,513.6940664102733,2192.9240220697116,1252.1363533784734,100.0,1,,,,,True,True,False,False
2667,10.706412433314933,42.058666458699406,60.90485683706459,513.8276367683319,2193.8303923565377,1252.1363533784734,100.0,1,,,,,True,True,False,False
